COA,Org,Funding Org Name,Plan,Grade,Post,Class,Pos Nbr,Dept ID,Position Dept Name,Salary,FTE,Months
BL,LISP,LIBRARY SPECIAL COLLECTIONS,AC1,LTX,LT2,LC - Associate Librarian,00019148,BL-LIBR,LIBRARIES,77050,1,12
BL,ENG,ENGLISH,AC1,FLX,FL5,TL - Lecturer,00038915,BL-ENG,ENGLISH,48496,1,10
BL,PHYS,PHYSICS,AC1,FTX,FT1,PR - Professor,00005459,BL-PHYS,PHYSICS,128023,1,10
BL,BEPP,DEPT OF ECONOMICS & PUBLIC POLICY,AC1,FTX,FT1,PR - Professor,00008832,BL-BUS,KELLEY SCHOOL OF BUSINESS,320500,1,10
BL,EXP,PRE-COLLEGE PROGRAMS,AC1,UAS,AXP,,00027682,BL-EXP,PRE-COLLEGE PROGRAMS,163482,1,12
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FL5,TL - Lecturer,00054850,BL-BUS,KELLEY SCHOOL OF BUSINESS,62500,1,10
BL,EBIO,EPIDEMIOLOGY AND BIOSTATISTICS,AC1,RSS,RSS,,00031949,BL-EBIO,EPIDEMIOLOGY AND BIOSTATISTICS,55000,1,12
BL,CLAS,CLASSICAL STUDIES,AC1,FTX,FT3,PT - Assistant Professor,00013494,BL-CLAS,CLASSICAL STUDIES,74563,1,10
BL,ECON,ECONOMICS,AC1,FTX,FT1,PR - Professor,00008150,BL-ECON,ECONOMICS,244994,1,10
BL,CEUS,CENTRAL EURASIAN STUDIES,AC1,FTX,FT1,PR - Professor,00004895,BL-CEUS,CENTRAL EURASIAN STUDIES,132856,1,10
BL,KINE,KINESIOLOGY,AC1,RSP,RSP,,00032136,BL-KINE,KINESIOLOGY,63852,1,12
BL,BLAN,DEPT OF BUSINESS LAW & ETHICS,AC1,FTX,FT3,PT - Assistant Professor,00036459,BL-BUS,KELLEY SCHOOL OF BUSINESS,157487,1,10
BL,OPT,OPTOMETRY,AC1,FCX,AAM,,00000591,BL-OPT,OPTOMETRY,108160,1,12
BL,KINE,KINESIOLOGY,AC1,FCX,AAM,,00005536,BL-KINE,KINESIOLOGY,111601,1,10
BL,COGS,COGNITIVE SCIENCES,AC1,FTX,FT1,PR - Professor,00029895,BL-COGS,COGNITIVE SCIENCES,165001,1,10
BL,LAWS,MAURER SCHOOL OF LAW,AC1,FTX,FT1,PR - Professor,00005840,BL-LAWS,MAURER SCHOOL OF LAW,175000,1,10
BL,PHYS,PHYSICS,AC1,FTX,FT1,PR - Professor,00005429,BL-PHYS,PHYSICS,128320,1,10
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FLX,FL5,TL - Lecturer,00029163,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,62156,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,FT3,PT - Assistant Professor,00005666,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,97090,1,10
BL,ISM,INTERNATIONAL STUDIES,AC1,FTX,FT3,PT - Assistant Professor,00043384,BL-ISM,INTERNATIONAL STUDIES,89886,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FCX,FC2,PC - Associate Professor,00048381,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,103082,1,10
BL,CEDP,COUNSELING & EDUCATIONAL PSY,AC1,FTX,FT2,PC - Associate Professor,00004962,BL-EDUC,EDUCATION,87789,1,10
BL,LAWS,MAURER SCHOOL OF LAW,AC1,FTX,FT1,PR - Professor,00010942,BL-LAWS,MAURER SCHOOL OF LAW,193286,1,10
BL,BIOC,BIOCHEMISTRY,AC1,FTX,FT1,PR - Professor,00033128,BL-BIOC,BIOCHEMISTRY,206017,1,10
BL,CIMS,CINEMA & MEDIA STUDIES,AC1,FLX,FL5,TL - Lecturer,00045256,BL-CIMS,CINEMA & MEDIA STUDIES,62986,1,10
BL,MUAT,AUDIO ENGINEERING,AC1,FLX,FLS,TS - Senior Lecturer,00028943,BL-MUS,JACOBS SCHOOL OF MUSIC,61188,1,10
BL,SOC,SOCIOLOGY,AC1,FTX,AAM,,00032725,BL-SOC,SOCIOLOGY,99655,1,10
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FTX,FT1,PR - Professor,00008389,BL-BUS,KELLEY SCHOOL OF BUSINESS,319000,1,10
BL,IPRC,PREVENTION INSIGHTS,AC1,RSS,RSS,,00031502,BL-APHS,APPLIED HEALTH SCIENCE,49887,1,12
BL,BFIN,FINANCE DEPARTMENT,AC1,FCX,CP1,PR - Professor,00022319,BL-BUS,KELLEY SCHOOL OF BUSINESS,182052,1,10
BL,SPHS,SPEECH & HEARING SCIENCES,AC1,FTX,AAL,,00005652,BL-SPHS,SPEECH & HEARING SCIENCES,126677,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FL5,TL - Lecturer,00052664,BL-BUS,KELLEY SCHOOL OF BUSINESS,63036,1,10
BL,GEOG,GEOGRAPHY,AC1,FTX,FT3,PT - Assistant Professor,00005136,BL-GEOG,GEOGRAPHY,76500,1,10
BL,MATH,MATHEMATICS,AC1,FTX,FT1,PR - Professor,00013734,BL-MATH,MATHEMATICS,140553,1,10
BL,NURS,NURSING,AC1,FCX,FC3,PT - Assistant Professor,00026608,BL-NURS,NURSING,83917,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FCX,FC3,PT - Assistant Professor,00003997,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,100000,1,10
BL,BRSS,BRASS,AC1,FTX,FT2,PC - Associate Professor,00005980,BL-MUS,JACOBS SCHOOL OF MUSIC,103778,1,10
BL,LING,LINGUISTICS,AC1,FTX,FT2,PC - Associate Professor,00023394,BL-LING,LINGUISTICS,92434,1,10
BL,BI,BIOLOGY,AC1,FLX,FLS,TS - Senior Lecturer,00028838,BL-BI,BIOLOGY,70003,1,10
BL,MGMT,DEPT MANGEMENT & ENTREP,AC1,FTX,FT1,PR - Professor,00040608,BL-BUS,KELLEY SCHOOL OF BUSINESS,263376,1,10
BL,MRKT,DEMA MARKETING AND COMMUNICATIONS,AC1,FRP,AAM,,00045572,BL-AFRO,AFRICAN AMER & AFRICAN DIASPOR,85350,1,10
BL,PL,PHILOSOPHY,AC1,FTX,FT3,PT - Assistant Professor,00007883,BL-PL,PHILOSOPHY,77678,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,FT1,PR - Professor,00026786,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,225230,1,10
BL,HPSC,HIST & PHIL OF SCIENCE AND MEDICINE,AC1,FTX,AAM,,00007466,BL-HPSC,HIST & PHIL OF SCIENCE AND MED,121500,1,10
BL,ECON,ECONOMICS,AC1,FTX,FT2,PC - Associate Professor,00005000,BL-ECON,ECONOMICS,149872,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,FT2,PC - Associate Professor,00005491,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,104660,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,RSP,RSP,,00036905,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,51418,1,12
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FTX,FT2,PC - Associate Professor,00004845,BL-BUS,KELLEY SCHOOL OF BUSINESS,271750,1,10
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FLX,FLS,TS - Senior Lecturer,00041964,BL-BUS,KELLEY SCHOOL OF BUSINESS,103000,1,10
BL,POLS,POLITICAL SCIENCE,AC1,FTX,FT1,PR - Professor,00005477,BL-POLS,POLITICAL SCIENCE,186438,1,10
BL,POLS,POLITICAL SCIENCE,AC1,FTX,FT3,PT - Assistant Professor,00005480,BL-POLS,POLITICAL SCIENCE,89000,1,10
BL,SPHS,SPEECH & HEARING SCIENCES,AC1,FTX,FT1,PR - Professor,00005658,BL-SPHS,SPEECH & HEARING SCIENCES,154185,1,10
BL,SPHS,SPEECH & HEARING SCIENCES,AC1,FCX,FC2,PC - Associate Professor,00012519,BL-SPHS,SPEECH & HEARING SCIENCES,87125,1,12
BL,EBIO,EPIDEMIOLOGY AND BIOSTATISTICS,AC1,FTX,FT2,PC - Associate Professor,00037694,BL-EBIO,EPIDEMIOLOGY AND BIOSTATISTICS,125559,1,10
BL,POLS,POLITICAL SCIENCE,AC1,FTX,FT1,PR - Professor,00005486,BL-POLS,POLITICAL SCIENCE,128263,1,10
BL,BFIN,FINANCE DEPARTMENT,AC1,FTX,FT1,PR - Professor,00036534,BL-BUS,KELLEY SCHOOL OF BUSINESS,347100,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,FT1,PR - Professor,00005504,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,124157,1,10
BL,SPAN,SPANISH & PORTUGUESE,AC1,FTX,AAL,,00024132,BL-SPAN,SPANISH & PORTUGUESE,101782,1,10
BL,FRIT,FRENCH AND ITALIAN,AC1,FTX,AAL,,00034192,BL-FRIT,FRENCH AND ITALIAN,108351,1,10
BL,HIST,HISTORY,AC1,FTX,FT2,PC - Associate Professor,00005174,BL-HIST,HISTORY,95172,1,10
BL,CLAS,CLASSICAL STUDIES,AC1,FTX,AAM,,00013823,BL-CLAS,CLASSICAL STUDIES,76941,1,10
BL,REL,RELIGIOUS STUDIES,AC1,FTX,FT2,PC - Associate Professor,00019603,BL-REL,RELIGIOUS STUDIES,85929,1,10
BL,CSCI,COMPUTER SCIENCE,AC1,FTX,FT3,PT - Assistant Professor,00039773,BL-CSCI,COMPUTER SCIENCE,108656,1,10
BL,CCCS,CAMPUS CHILD CARE SUPPORT,AC1,UCH,UCH,,00018119,BL-CCCS,CAMPUS CHILD CARE SUPPORT,42009,1,12
BL,ENG,ENGLISH,AC1,FLX,AAM,,00033311,BL-ENG,ENGLISH,68553,1,12
BL,MEMI,EARLY MUSIC INSTITUTE,AC1,FTX,FT1,PR - Professor,00006000,BL-MUS,JACOBS SCHOOL OF MUSIC,86000,1,10
BL,INFI,DEPARTMENT OF INFORMATICS,AC1,FTX,FT1,PR - Professor,00020987,BL-INFI,DEPARTMENT OF INFORMATICS,145583,1,10
BL,INFI,DEPARTMENT OF INFORMATICS,AC1,FLX,FL5,TL - Lecturer,00037926,BL-INFI,DEPARTMENT OF INFORMATICS,69231,1,10
BL,BI,BIOLOGY,AC1,FLX,LPS,TS - Senior Lecturer,00054536,BL-BI,BIOLOGY,66000,1,10
BL,CHEM,CHEMISTRY,AC1,FTX,FT2,PC - Associate Professor,00004921,BL-CHEM,CHEMISTRY,128125,1,10
BL,OADT,BUSINESS OPERATIONS & DECISION TECHNOLOG,AC1,FTX,FT1,PR - Professor,00004803,BL-BUS,KELLEY SCHOOL OF BUSINESS,215000,1,10
BL,KINE,KINESIOLOGY,AC1,FTX,FT2,PC - Associate Professor,00033210,BL-KINE,KINESIOLOGY,146956,1,10
BL,CRIM,CRIMINAL JUSTICE,AC1,FLX,LPS,TS - Senior Lecturer,00022053,BL-CRIM,CRIMINAL JUSTICE,66000,1,10
BL,IIDC,IND INST ON DISABILITY/COMMNTY,AC1,RSS,RSS,,00012076,BL-IIDC,IND INST ON DISABILITY/COMMNTY,71172,1,12
BL,ELRA,ENGAGED LEARNING & RESEARCH ACTIVITY,AC1,UAS,UAS,,00043237,BL-ELRA,ENGAGED LEARNING & RESEARCH AC,62454,1,12
BL,PERC,PERCUSSION,AC1,FTX,FT1,PR - Professor,00009239,BL-MUS,JACOBS SCHOOL OF MUSIC,95575,1,10
BL,BIOC,BIOCHEMISTRY,AC1,FTX,AAM,,00039066,BL-BIOC,BIOCHEMISTRY,109546,1,10
BL,MJAZ,JAZZ,AC1,FTX,FT2,PC - Associate Professor,00005915,BL-MUS,JACOBS SCHOOL OF MUSIC,80000,1,10
BL,BIOC,BIOCHEMISTRY,AC1,RSS,RSS,,00035053,BL-BIOC,BIOCHEMISTRY,47984,1,12
BL,BEPP,DEPT OF ECONOMICS & PUBLIC POLICY,AC1,FTX,FT2,PC - Associate Professor,00052573,BL-BUS,KELLEY SCHOOL OF BUSINESS,205600,1,10
BL,ISTE,INSTRUCTIONAL SYSTEMS TECHNOLOGY,AC1,FTX,FT1,PR - Professor,00004960,BL-EDUC,EDUCATION,121589,1,10
BL,INFI,DEPARTMENT OF INFORMATICS,AC1,FTX,AAL,,00020989,BL-INFI,DEPARTMENT OF INFORMATICS,176632,1,10
BL,BI,BIOLOGY,AC1,FLX,AAM,,00052597,BL-BI,BIOLOGY,84439,1,10
BL,STAT,STATISTICS,AC1,UAS,UAS,,00042988,BL-STAT,STATISTICS,115000,1,12
BL,IRSY,IRSAY FAMILY RESEARCH INSTITUTE,AC1,RSX,RS3,RT - Assistant Scientist;Scholar,00053030,UA-IRSY,IRSAY FAMILY RESEARCH INSTITUT,66000,1,12
BL,OPT,OPTOMETRY,AC1,FTX,FT1,PR - Professor,00010549,BL-OPT,OPTOMETRY,305389,1,12
BL,ISE,INTELLIGENT SYSTEMS ENGINEERING,AC1,FTX,FT2,PC - Associate Professor,00044223,BL-ISE,INTELLIGENT SYSTEMS ENGINEERIN,129527,1,10
BL,ISTE,INSTRUCTIONAL SYSTEMS TECHNOLOGY,AC1,FTX,FT1,PR - Professor,00004882,BL-EDUC,EDUCATION,131649,1,10
BL,OPT,OPTOMETRY,AC1,FTX,FT3,PT - Assistant Professor,00005398,BL-OPT,OPTOMETRY,87287,1,10
BL,ELPS,LEADERSHIP & POLICY STUDIES,AC1,FTX,FT1,PR - Professor,00020396,BL-EDUC,EDUCATION,171052,1,10
BL,MPSG,MATCHING PROGRAM FOR SGIS,AC1,FTX,FT2,PC - Associate Professor,00022924,BL-CEUS,CENTRAL EURASIAN STUDIES,85584,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,RSP,RSP,,00043930,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,75000,1,12
BL,BI,BIOLOGY,AC1,RSP,RSP,,00026005,BL-BI,BIOLOGY,48322,1,12
BL,ISE,INTELLIGENT SYSTEMS ENGINEERING,AC1,FTX,FT1,PR - Professor,00005588,BL-ISE,INTELLIGENT SYSTEMS ENGINEERIN,191620,1,10
BL,BI,BIOLOGY,AC1,RSP,,,00026504,BL-BI,BIOLOGY,50000,1,12
BL,ISM,INTERNATIONAL STUDIES,AC1,FTX,AAL,,00043759,BL-ISM,INTERNATIONAL STUDIES,157009,1,10
BL,ENG,ENGLISH,AC1,FTX,AAM,,00005056,BL-ENG,ENGLISH,134675,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,RSP,RSP,,00047281,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,48204,1,12
BL,FRIT,FRENCH AND ITALIAN,AC1,FTX,FT2,PC - Associate Professor,00008129,BL-FRIT,FRENCH AND ITALIAN,88537,1,10
BL,ARSD,ARTS & SCIENCES; DEAN,AC1,UAS,UAS,,00054441,BL-ARSD,ARTS & SCIENCES; DEAN,54000,1,10
BL,ISM,INTERNATIONAL STUDIES,AC1,FTX,FT2,PC - Associate Professor,00023206,BL-CEUS,CENTRAL EURASIAN STUDIES,85855,1,10
BL,MGMT,DEPT MANGEMENT & ENTREP,AC1,FLX,FL5,TL - Lecturer,00049679,BL-BUS,KELLEY SCHOOL OF BUSINESS,87500,1,10
BL,FRIT,FRENCH AND ITALIAN,AC1,FTX,FT2,PC - Associate Professor,00005100,BL-FRIT,FRENCH AND ITALIAN,93166,1,10
BL,OPT,OPTOMETRY,AC1,RSP,RSP,,00001095,BL-OPT,OPTOMETRY,67251,1,12
BL,ENG,ENGLISH,AC1,FTX,FT1,PR - Professor,00005038,BL-ENG,ENGLISH,112451,1,10
BL,BI,BIOLOGY,AC1,FTX,FT3,PT - Assistant Professor,00004722,BL-BI,BIOLOGY,97764,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,FT1,PR - Professor,00013240,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,121324,1,10
BL,POLS,POLITICAL SCIENCE,AC1,FTX,FT2,PC - Associate Professor,00000110,BL-POLS,POLITICAL SCIENCE,98772,1,10
BL,PIAN,PIANO,AC1,FTX,FT1,PR - Professor,00005945,BL-MUS,JACOBS SCHOOL OF MUSIC,122517,1,10
BL,CRIN,CURRICULUM & INSTRUCTION,AC1,FTX,AAL,,00004978,BL-EDUC,EDUCATION,112306,1,12
BL,POLS,POLITICAL SCIENCE,AC1,FTX,FT3,PT - Assistant Professor,00005475,BL-POLS,POLITICAL SCIENCE,89000,1,10
BL,OPT,OPTOMETRY,AC1,FCX,FC3,PT - Assistant Professor,00054989,BL-OPT,OPTOMETRY,96300,1,12
BL,GEOL,EARTH AND ATMOSPHERIC SCIENCES,AC1,FTX,FT1,PR - Professor,00005133,BL-GEOL,EARTH AND ATMOSPHERIC SCIENCES,158949,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,FT2,PC - Associate Professor,00005644,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,154322,1,10
BL,CRIM,CRIMINAL JUSTICE,AC1,FTX,AAM,,00043398,BL-CRIM,CRIMINAL JUSTICE,97478,1,10
BL,FINH,ART HISTORY,AC1,FTX,FT3,PT - Assistant Professor,00034342,BL-FINH,ART HISTORY,69201,1,10
BL,NSSE,NATIONAL SURVEY ON STUDENT ENG,AC1,RSX,RS2,RC - Associate Scientist;Scholar,00003889,BL-EDUC,EDUCATION,90277,1,12
BL,COGS,COGNITIVE SCIENCES,AC1,FTX,FT1,PR - Professor,00007514,BL-GERM,GERMANIC STUDIES,129213,1,10
BL,BI,BIOLOGY,AC1,FTX,FT1,PR - Professor,00004685,BL-BI,BIOLOGY,179198,1,10
BL,MUVO,VOICE DEPARTMENT,AC1,FRP,FRP,PR - Professor,00036910,BL-MUS,JACOBS SCHOOL OF MUSIC,107454,1,10
BL,AMUS,ART MUSEUM,AC1,UAS,AAM,,00013904,BL-AMUS,ART MUSEUM,265246,1,12
BL,MUED,MUSIC EDUCATION,AC1,FTX,AAM,,00005949,BL-MUS,JACOBS SCHOOL OF MUSIC,123721,1,12
BL,ENG,ENGLISH,AC1,FVX,FV5,TL - Lecturer,00026204,BL-ENG,ENGLISH,40000,1,10
BL,OADT,BUSINESS OPERATIONS & DECISION TECHNOLOG,AC1,FTX,FT1,PR - Professor,00011215,BL-BUS,KELLEY SCHOOL OF BUSINESS,267000,1,10
BL,AMUS,ART MUSEUM,AC1,RSX,RS3,RT - Assistant Scientist;Scholar,00032600,BL-AMUS,ART MUSEUM,72566,1,12
BL,MUAT,AUDIO ENGINEERING,AC1,FTX,FT3,PT - Assistant Professor,00005973,BL-MUS,JACOBS SCHOOL OF MUSIC,67209,1,10
BL,OADT,BUSINESS OPERATIONS & DECISION TECHNOLOG,AC1,FCX,FC1,PR - Professor,00009782,BL-BUS,KELLEY SCHOOL OF BUSINESS,168000,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,ACM,,00035552,BL-BUS,KELLEY SCHOOL OF BUSINESS,88704,1,12
BL,ANTH,ANTHROPOLOGY,AC1,FTX,FT1,PR - Professor,00010182,BL-ANTH,ANTHROPOLOGY,156720,1,10
BL,SOC,SOCIOLOGY,AC1,FTX,FT1,PR - Professor,00007954,BL-SOC,SOCIOLOGY,166057,1,10
BL,CEDP,COUNSELING & EDUCATIONAL PSY,AC1,FTX,FT3,PT - Assistant Professor,00005203,BL-EDUC,EDUCATION,83172,1,10
BL,CEUS,CENTRAL EURASIAN STUDIES,AC1,FRP,FRP,PR - Professor,00050946,BL-CEUS,CENTRAL EURASIAN STUDIES,82110,1,10
BL,ARSD,ARTS & SCIENCES; DEAN,AC1,UAS,UAS,,00053853,BL-ARSD,ARTS & SCIENCES; DEAN,70450,1,12
BL,MAP,MEDIA ARTS & PRODUCTION,AC1,FLX,FLS,TS - Senior Lecturer,00043757,BL-MAP,MEDIA ARTS & PRODUCTION,113300,1,10
BL,REL,RELIGIOUS STUDIES,AC1,FTX,FT1,PR - Professor,00005532,BL-REL,RELIGIOUS STUDIES,102547,1,10
BL,CSCI,COMPUTER SCIENCE,AC1,FTX,FT1,PR - Professor,00004045,BL-CSCI,COMPUTER SCIENCE,168034,1,10
BL,JOUR,JOURNALISM,AC1,FTX,FT2,PC - Associate Professor,00000380,BL-JOUR,JOURNALISM,91534,1,10
BL,ENG,ENGLISH,AC1,FTX,FT2,PC - Associate Professor,00004678,BL-ENG,ENGLISH,88223,1,10
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FTX,FT2,PC - Associate Professor,00004856,BL-BUS,KELLEY SCHOOL OF BUSINESS,275525,1,10
BL,SOCW,SCHOOL OF SOCIAL WORK,AC1,FTX,FT2,PC - Associate Professor,00021490,IN-SOCW,SCHOOL OF SOCIAL WORK,88601,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,AAM,,00005516,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,117051,1,10
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FVX,FV2,PC - Associate Professor,00053170,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,65000,1,10
BL,CHEM,CHEMISTRY,AC1,FLX,FLT,PR - Professor,00036465,BL-CHEM,CHEMISTRY,83332,1,10
BL,CHEM,CHEMISTRY,AC1,FTX,FT1,PR - Professor,00004910,BL-CHEM,CHEMISTRY,128380,1,10
BL,OADT,BUSINESS OPERATIONS & DECISION TECHNOLOG,AC1,FTX,FT3,PT - Assistant Professor,00054534,BL-BUS,KELLEY SCHOOL OF BUSINESS,190000,1,10
BL,ENG,ENGLISH,AC1,FTX,FT2,PC - Associate Professor,00005068,BL-ENG,ENGLISH,78772,1,10
BL,BI,BIOLOGY,AC1,RSS,,,00000948,BL-CHEM,CHEMISTRY,56102,1,12
BL,ISTE,INSTRUCTIONAL SYSTEMS TECHNOLOGY,AC1,FTX,FT1,PR - Professor,00004902,BL-EDUC,EDUCATION,130487,1,10
BL,THTR,"THEATRE, DRAMA AND CONTEMPORARY DANCE",AC1,FVX,FV3,PT - Assistant Professor,00045244,BL-THTR,"THEATRE, DRAMA AND CONTEMPORAR",60000,1,10
BL,MAA,IU MUSEUM OF ARCHAEOLOGY & ANTHROPOLOGY,AC1,RSS,RSS,,00049861,BL-MAA,IU MUSEUM OF ARCHAEOLOGY & ANT,47660,1,12
BL,RSDP,RESEARCH & DEVELOP-INTERNAL,AC1,AAJ,AAJ,,00013023,BL-EDUC,EDUCATION,162756,1,12
BL,IIDC,IND INST ON DISABILITY/COMMNTY,AC1,RSS,RSS,,00047994,BL-IIDC,IND INST ON DISABILITY/COMMNTY,59636,1,12
BL,GNDR,GENDER STUDIES,AC1,FTX,FT1,PR - Professor,00008503,BL-HIST,HISTORY,152794,1,10
BL,CGB,CGB SEQUENCING FACILITY,AC1,RSS,RSS,,00026437,BL-CGBI,GENOMICS AND BIOINFORMATICS,77631,1,12
BL,ISE,INTELLIGENT SYSTEMS ENGINEERING,AC1,RSX,RS3,RT - Assistant Scientist;Scholar,00045286,BL-ISRS,INTELLIGENT SYSTEMS ENGINEERIN,67980,1,12
BL,APHS,APPLIED HEALTH SCIENCE,AC1,RSX,RS3,RT - Assistant Scientist;Scholar,00038367,BL-APHS,APPLIED HEALTH SCIENCE,74753,1,12
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FVX,FV5,TL - Lecturer,00034048,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,42000,1,10
BL,MUCA,CHORAL ENSEMBLE,AC1,FTX,FT3,PT - Assistant Professor,00000762,BL-MUS,JACOBS SCHOOL OF MUSIC,64808,1,10
BL,ECON,ECONOMICS,AC1,FTX,FT1,PR - Professor,00004997,BL-ECON,ECONOMICS,157684,1,10
BL,ANTH,ANTHROPOLOGY,AC1,FTX,FT2,PC - Associate Professor,00030217,BL-ANTH,ANTHROPOLOGY,85980,1,10
BL,MGMT,DEPT MANGEMENT & ENTREP,AC1,FTX,FT3,PT - Assistant Professor,00004807,BL-BUS,KELLEY SCHOOL OF BUSINESS,176900,1,10
BL,LING,LINGUISTICS,AC1,FLX,AAM,,00040565,BL-LING,LINGUISTICS,70272,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FLS,TS - Senior Lecturer,00043525,BL-BUS,KELLEY SCHOOL OF BUSINESS,75000,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FLX,AAM,,00021695,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,61061,1,10
BL,CRIN,CURRICULUM & INSTRUCTION,AC1,FVX,CV3,PT - Assistant Professor,00008741,BL-EDUC,EDUCATION,62000,1,10
BL,THTR,"THEATRE, DRAMA AND CONTEMPORARY DANCE",AC1,FRP,FRP,PR - Professor,00038664,BL-THTR,"THEATRE, DRAMA AND CONTEMPORAR",72000,1,10
BL,BI,BIOLOGY,AC1,RSS,RSS,,00026455,BL-BI,BIOLOGY,40000,1,12
BL,EALC,EAST ASIAN LANGS & CULTURES,AC1,FTX,FT3,PT - Assistant Professor,00004453,BL-EALC,EAST ASIAN LANGS & CULTURES,84450,1,10
BL,SLS,SECOND LANGUAGE STUDIES,AC1,FLX,FL5,TL - Lecturer,00005678,BL-SLS,SECOND LANGUAGE STUDIES,68506,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FCX,FC3,PT - Assistant Professor,00023683,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,95000,1,10
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FVX,FV3,PT - Assistant Professor,00054911,BL-BUS,KELLEY SCHOOL OF BUSINESS,207000,1,10
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FTX,FT3,PT - Assistant Professor,00022318,BL-BUS,KELLEY SCHOOL OF BUSINESS,242750,1,10
BL,SACR,STUDENT ACADEMIC CENTER,AC1,UAS,UAS,,00041053,BL-SACR,STUDENT ACADEMIC CENTER,63074,1,12
BL,MKTG,MARKETING DEPARTMENT,AC1,FTX,FT1,PR - Professor,00008657,BL-BUS,KELLEY SCHOOL OF BUSINESS,270600,1,10
BL,MUCA,CHORAL ENSEMBLE,AC1,FTX,FT1,PR - Professor,00006003,BL-MUS,JACOBS SCHOOL OF MUSIC,93825,1,10
BL,CHEM,CHEMISTRY,AC1,FLX,FLS,TS - Senior Lecturer,00036466,BL-CHEM,CHEMISTRY,86437,1,10
BL,OPT,OPTOMETRY,AC1,AAJ,FT1,PR - Professor,00019548,BL-OPT,OPTOMETRY,174475,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,FT1,PR - Professor,00005490,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,175329,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,FT1,PR - Professor,00005500,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,110874,1,10
BL,MUAD,ADMINISTRATION - JACOBS,AC1,AAI,AAI,,00004620,BL-MUS,JACOBS SCHOOL OF MUSIC,339900,1,12
BL,LAWS,MAURER SCHOOL OF LAW,AC1,FTX,FT2,PC - Associate Professor,00017470,BL-LAWS,MAURER SCHOOL OF LAW,155500,1,10
BL,BEPP,DEPT OF ECONOMICS & PUBLIC POLICY,AC1,FTX,FT2,PC - Associate Professor,00004806,BL-BUS,KELLEY SCHOOL OF BUSINESS,200000,1,10
